,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
156,2019-06-28 18:12:51,0,44,55,"@Narrativebuild1 @PandiyanDr @BCCI @swiggy_in You guys, always following moraji Desai foot steps 🤣😂",0,False,vjravikumar,1144670006870806528,141538170,"['Narrativebuild1', 'PandiyanDr', 'BCCI', 'swiggy_in']",99
157,2019-06-28 18:11:47,0,10,80,@swiggy_in @SwiggyCares My experiance is very bad.. 1 st time i show type of butter chicke this is my 1st and last order from your app swiggy..you fraud with the customer https://t.co/NzZxZc8uWF,0,False,manish09945960,1144669738800300032,1498418118,"['swiggy_in', 'SwiggyCares']",194
158,2019-06-28 18:11:28,0,26,286,@SwiggyCares R u guys reaching out to me?,0,False,NiveshakBharat,1144669659116867585,850509498,['SwiggyCares'],41
160,2019-06-28 18:09:24,0,1238,782,. There. More. @SwiggyCares @swiggy_in wait for two hours and then get no dinner and deal with a cancelled order. Good way to care. If you guys can’t deal with training and the Bombay weather then cancel operations for 3 months each year like the gateway of India jetty. https://t.co/tY0LCqFJ0T,0,False,YoshitaSengupta,1144669140554153984,18826168,"['SwiggyCares', 'swiggy_in']",294
162,2019-06-28 18:06:27,0,7,42,@swiggy_in @SwiggyCares i want 228 rs refund 128 phonpe amount and 100rs coupon code. I want right now. Call me on 9358700243. https://t.co/IlSBB1sEKt,0,False,manpree78319155,1144668398132924416,1725909672,"['swiggy_in', 'SwiggyCares']",150
163,2019-06-28 18:05:53,0,1238,782,Hello @SwiggyCares @swiggy_in so much for caring. You may want to invest in some training and getting your people to be more responsible and give better responses? https://t.co/YYtVbmfwjD,0,False,YoshitaSengupta,1144668256067706880,18826168,"['SwiggyCares', 'swiggy_in']",187
164,2019-06-28 18:05:42,0,180,213,"@iamkash_kr @Zomato @swiggy_in @dominos_india @Starbucks @dunkindonuts @listenshahid @hussain_imtiyaz Forget Starbucks/ dominos etc, there are no malls/theatres to begin with",0,False,GalJammuDi,1144668208319750150,1000729779807506432,"['iamkash_kr', 'Zomato', 'swiggy_in', 'dominos_india', 'Starbucks', 'dunkindonuts', 'listenshahid', 'hussain_imtiyaz']",174
165,2019-06-28 18:05:19,0,8,50,"@swiggy_in @SwiggyCares Have you guys lost it.  If i have placed an order with u guys., its ur reaponsibility that order is precise and delivered properly.  I have placed an order and its misplaced. Ur executive dont give a shit about that. I have wasted my money  fr swiggy super",0,False,ShaleenPandey1,1144668111041253376,936554558821507072,"['swiggy_in', 'SwiggyCares']",280
167,2019-06-28 18:04:37,0,7,42,@swiggy_in @SwiggyCares i have placed order from swiggy. I order food for 3 member. But i got half order some item was missing. I paid 228rs (128 phonpe + 100rs from my friend referral code). When i complained to help center then swiggy agent mr amit denied to send 100rs coupon,0,False,manpree78319155,1144667934746300416,1725909672,"['swiggy_in', 'SwiggyCares']",278
168,2019-06-28 18:04:33,0,10,80,@SwiggyCares Sry 9911729450 its a correct num,0,False,manish09945960,1144667920418525184,1498418118,['SwiggyCares'],45
169,2019-06-28 18:03:19,0,10,80,@SwiggyCares Call me on 9911729450,0,False,manish09945960,1144667606940409857,1498418118,['SwiggyCares'],34
170,2019-06-28 18:03:15,0,1,37,"@zomatocare No thanks your customer service has already lifted their hand, no time and energy, aya toy aya pizza, but one thing I would definitely go for your competitors services hereon @swiggy_in",0,False,PatnekarNavneet,1144667591190827008,999665832958410752,['zomatocare'],197
171,2019-06-28 18:01:30,0,3,1,@swiggy_in @SwiggyCares  ordered veg island burger from the burger club gurgaon but got chicken .Friend is Brahmin and pure veg from 30 years and u guys make him eat chicken .Customer care is just busy .What the hell was this? https://t.co/sqCCz8FYfz,0,False,ChetanSingla13,1144667150335926273,899939708314075136,"['swiggy_in', 'SwiggyCares']",250
172,2019-06-28 18:00:04,0,844,764,@Varshaa_Rajpoot @Zomato @swiggy_in is far behind in this case🤣,0,False,Guddu_guwahati,1144666792968642560,365429403,"['Varshaa_Rajpoot', 'Zomato', 'swiggy_in']",63
173,2019-06-28 17:59:47,1,235,317,2. @swiggy_in  @SwiggyCares Lost trust in u 👎👎👎👎👎👎👎 https://t.co/N93K17KvM5,1,False,alwayssMega,1144666720675622912,2246389240,"['swiggy_in', 'SwiggyCares']",75
174,2019-06-28 17:59:41,0,108,388,"@NavadhaPandey @ndcnn @swiggy_in Hope they didn’t change for it, something complimentary 😂😂",0,False,ishwarsha27,1144666695841341440,238498701,"['NavadhaPandey', 'ndcnn', 'swiggy_in']",91
175,2019-06-28 17:59:39,19,63,10,"@Aarripattiaryan @bharatnj2 @prasannacri @PandiyanDr @Ulavappa10 @BCCI @swiggy_in Already v hav burnt everything in our TN, nd almost v r here like ashes only..in tis u r gonna to burn others into ashes ah....dont bring politics atleast here.",0,False,K25896643Radha,1144666686013898752,1052522344776790017,"['Aarripattiaryan', 'bharatnj2', 'prasannacri', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",242
177,2019-06-28 17:58:48,0,26,286,"@SwiggyCares Greatest help will be not to fool other fellow Vegetarians by delivering them Non Vegetarian food. 
Still get shivers even remembering that pathetic service from Swiggy which enjoyed my complete trust before this episode.",0,False,NiveshakBharat,1144666472230187008,850509498,['SwiggyCares'],234
178,2019-06-28 17:58:32,0,235,317,1. @swiggy_in @SwiggyCares WTF IS WRONG with you very irresponsoble Customer care ppl very disappointed !! https://t.co/BHn5K14ixG,1,False,alwayssMega,1144666403967913984,2246389240,"['swiggy_in', 'SwiggyCares']",130
179,2019-06-28 17:56:38,0,223,1331,"@swiggy_in @SwiggyCares So basically even after guiding him to my home still I will pay and some one else will take the order away....
*slow claps swiggy for your awesome service* https://t.co/r6CRgdHYWB",0,False,arka6460,1144665926215749632,79146572,"['swiggy_in', 'SwiggyCares']",203
180,2019-06-28 17:55:45,0,5,97,"@swiggy_in worst provider again you proved that
Ordered food and after waiting for an hour your agent is saying no one is there to delivered this
Last order going to delete Swiggy account
And sharing this bad experience with friends 😠😠😠",0,False,Shirish88510522,1144665703619817473,1016964829137911815,['swiggy_in'],236
181,2019-06-28 17:54:39,0,0,6,@swiggy_in sir I own a restaurant...and I want to add my restro with swiggy...but your swiggy muzaffarpur is denying...as they are saying...they don't have permission to add,0,False,Abhishe80678916,1144665426707664896,1010261984842051584,['swiggy_in'],173
182,2019-06-28 17:53:56,0,145,270,@SwiggyCares I don't believe in false apology. U must roll back surge price in the interest of your customers.,0,False,shaikhsohail123,1144665246008664064,453754606,['SwiggyCares'],110
183,2019-06-28 17:53:37,0,46,119,"@UberEats Has the worst customer care service. @Uber Should train their customer care executive. Worst #FoodNetwork and #UberEATS is nothing compared to @swiggy_in Or @ZomatoIN  

@Uber_Support @Uber_India 
#delivery  #CustomerService  #food",0,False,leonardpator,1144665169210986497,322607157,"['UberEats', 'Uber']",241
184,2019-06-28 17:53:10,3,118,388,@Aarripattiaryan @bharatnj2 @prasannacri @PandiyanDr @Ulavappa10 @BCCI @swiggy_in Burning lakes and saffron isn't the same. 😂,0,False,arabic_grosfaz,1144665053305565184,1131100920207437827,"['Aarripattiaryan', 'bharatnj2', 'prasannacri', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",125
185,2019-06-28 17:49:22,0,10,80,@swiggy_in @SwiggyCares Now i will uninstall your app from my phone.. I thaink You understand the customer is Gothamite.. https://t.co/LABBp6tvby,0,False,manish09945960,1144664098757468161,1498418118,"['swiggy_in', 'SwiggyCares']",145
186,2019-06-28 17:47:55,0,32,97,"@swiggy_in @SwiggyCares 
I am not able to login to my account having number 9073789185. Please help https://t.co/t8fXXyRfyL",1,False,priyankar_mitra,1144663731856523264,142577813,"['swiggy_in', 'SwiggyCares']",123
187,2019-06-28 17:47:30,59,284,100,@bharatnj2 @prasannacri @PandiyanDr @Ulavappa10 @BCCI @swiggy_in Ask that saffron to wave in TamilNadu. We will burn it into ashes as we always do... 😝😝,6,False,Aarripattiaryan,1144663627972009985,174942344,"['bharatnj2', 'prasannacri', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",152
188,2019-06-28 17:46:54,0,10,59,@subhendubhatt @swiggy_in @RBI yes they did the same with me,0,False,ankur12312,1144663477899759616,160921515,"['subhendubhatt', 'swiggy_in', 'RBI']",60
189,2019-06-28 17:45:26,0,10,28,@SwiggyCares @swiggy_in @SwiggyCares @Zomato give me a solution and not a system reply,0,False,Annurag5,1144663106359967744,3181471890,"['SwiggyCares', 'swiggy_in', 'SwiggyCares', 'Zomato']",86
190,2019-06-28 17:45:02,0,4,44,@swiggy_in Placed order myself and had to collect it myself as well after waiting for almost 2hrs. Find screen shot. https://t.co/SdFp8asfWo,0,False,NimavatSagar,1144663008486088704,428673017,['swiggy_in'],140
191,2019-06-28 17:44:53,0,18,37,"@Zomato @aajtak @JagoindiaNews @ndtv @punjabkesari @swiggy_in @NukkarDhaba making people fool .. I have order channa masala and delivered Puri Chana ...I have complained on customer support, but nobody responded. Chana masala sample is attached https://t.co/M2rQ9Z3O9m",0,False,sunnydhimankuma,1144662968665178112,1897213008,"['Zomato', 'aajtak', 'JagoindiaNews', 'ndtv', 'punjabkesari', 'swiggy_in', 'NukkarDhaba']",268
192,2019-06-28 17:44:34,0,10,80,@swiggy_in @WeAreSwiggy 1st time in my life i had seen this type of butter chicken..half box .. I will dispose this butter chicken.. https://t.co/0f0ASVAjiE,0,False,manish09945960,1144662889711583232,1498418118,"['swiggy_in', 'WeAreSwiggy']",156
193,2019-06-28 17:44:07,0,174,296,@SwiggyCares @swiggy_in thanks for reaching out mazhad even though it was too late to make it right I appreciate the call,0,False,purplenteous,1144662776800923658,3380705533,"['SwiggyCares', 'swiggy_in']",121
194,2019-06-28 17:42:37,0,45,124,@mandz_bae @SwiggyCares @swiggy_in You eat pork? 🤮🤮🤮🤮🤮,0,False,Rajnishverma15,1144662399506509824,4905168792,"['mandz_bae', 'SwiggyCares', 'swiggy_in']",54
197,2019-06-28 17:40:56,2,549,459,@Agnostic_life @swiggy_in Where everyone sees goodness there is always one who finds something wrong. Thanks.,0,False,gollum77,1144661976162811904,41937049,"['Agnostic_life', 'swiggy_in']",109
198,2019-06-28 17:40:50,0,26,286,@SwiggyCares Here you go https://t.co/dzMq2CnBss,0,False,NiveshakBharat,1144661948736233472,850509498,['SwiggyCares'],48
199,2019-06-28 17:39:37,9,70,142,@PandiyanDr @BCCI @swiggy_in See the official Jersey of Indian hockey team. https://t.co/5QZ0d2MI3w,0,False,eeemasters,1144661643474812928,519273420,"['PandiyanDr', 'BCCI', 'swiggy_in']",99
201,2019-06-28 17:39:27,0,10,28,@swiggy_in @SwiggyCares https://t.co/inkAwpdKbx,0,False,Annurag5,1144661604438433792,3181471890,"['swiggy_in', 'SwiggyCares']",47
202,2019-06-28 17:39:19,0,10,28,@swiggy_in @SwiggyCares what’s happening guys? Ordered food at 9:58 PM order confirmed from restaurant and delivery executive assigned but just now got a call from customer care saying Swiggy assigned 2 executives &amp; confusion occurred that’s why cant deliver the order?,0,False,Annurag5,1144661570783309824,3181471890,"['swiggy_in', 'SwiggyCares']",273
203,2019-06-28 17:38:22,0,12,52,"@SwiggyCares @SwiggyCares not acceptable, totally false statement , you’ve not solved my issue on phonic conversation you’ve agreed you’ll solve immediately. First you’ve promised coupon reflect in 4 hours then 24 hours and now 2-4 days. That coupon was my money. Totally fraud #boycottswiggy",0,False,AbhinavBhatkar,1144661331825418240,2356899156,"['SwiggyCares', 'SwiggyCares']",292
204,2019-06-28 17:38:14,0,448,225,"नहीं पहन सकते है ऐसा बोला
@swiggy_in आपलोग जल्दी से कुछ रास्ता निकालो ऐसी विनंती करता हु |",0,False,AmDharmeek,1144661297650208773,4919784969,['swiggy_in'],90
205,2019-06-28 17:38:14,0,448,225,"@swiggy_in हेलो 
मे धार्मिक देसाई वलसाड़ गुजरात इंडिया से 
28/06/2019 11:04 pm आप का डिलेवरी बॉय पूरा बारिस मे भीगता हुवा आया मेने पूछा तो बोला के @swiggy_in की और से रेनकोट नहीं दिया गया और कस्टमर लोग @swiggy_in का टीशर्ट नहीं देखते हे तो पार्सल नहीं लेते हे इसलिए खुदका रेनकोट",0,False,AmDharmeek,1144661295452475392,4919784969,['swiggy_in'],278
206,2019-06-28 17:36:22,0,17,231,@SwiggyCares @swiggy_in @SwiggyCares awaiting for a solution u haven’t given me any solution just asked to DM other than nothing,0,False,nibashpradhan,1144660824608235520,312068098,"['SwiggyCares', 'swiggy_in', 'SwiggyCares']",128
207,2019-06-28 17:35:38,0,0,39,"Have a look at this review of Prime Tree, Amrapali Dream Valley on @Zomato — https://t.co/0W3SwTmUg8

This kind of service @ZomatoIN is providing to their value respected customers. 

@swiggy_in

No one is reply and answering my complaint 
Neither Restaurant nor @Zomato",0,False,SAHDEVS98521128,1144660642575478790,1107251648806744064,['Zomato'],270
208,2019-06-28 17:34:43,0,26,286,"@vikram_1234 @swiggy_in @SwiggyCares Definitely makes sense. These guys are totally misusing &amp; playing with our trust. What kind of checks they have before serving a Pure Vegetarian, a Non Vegetarian Dish. 
Disgusting Completely",0,False,NiveshakBharat,1144660412744400897,850509498,"['vikram_1234', 'swiggy_in', 'SwiggyCares']",232
209,2019-06-28 17:32:04,0,1621,363,@SwiggyCares i need to talk to the customer executive right now!,0,False,IshqbaaazDBO,1144659743253729281,826381797713969152,['SwiggyCares'],64
210,2019-06-28 17:31:56,0,26,286,"@SwiggyCares I have already unistalled Swiggy immediately after this incident &amp; never looked back. 
Trust lost can never be regained.",0,False,NiveshakBharat,1144659712765415425,850509498,['SwiggyCares'],137
212,2019-06-28 17:31:22,0,62,286,@swiggy_in I used the coupon for my first delivery order but I didn't get the 50 per cent discount . In fact I was charged the whole amount.,0,False,allesterp,1144659568137396224,55227212,['swiggy_in'],140
213,2019-06-28 17:31:05,1,11,51,@NiveshakBharat @swiggy_in @SwiggyCares Please complain to fssai. I do same,0,False,vikram_1234,1144659498654527488,130763089,"['NiveshakBharat', 'swiggy_in', 'SwiggyCares']",75
214,2019-06-28 17:31:05,0,15,76,@swiggy_in https://t.co/1Z0iKMDBRf,0,False,R_P_NEGI,1144659495928262656,782615823064018944,['swiggy_in'],34
215,2019-06-28 17:30:37,0,965,1759,"I was trying to open @bumble but instinctively I reached out to open @swiggy_in 
Do I have my priorities right? 😂",0,False,bhartidevesh,1144659379959918592,144049515,"['bumble', 'swiggy_in']",113
216,2019-06-28 17:30:31,0,1,72,@swiggy_in @SwiggyCares great delivery by DE in such a heavy Rain in vasai @swiggy_in @SwiggyCares,0,False,Adarsh_lala,1144659354982858752,1064206460777783296,"['swiggy_in', 'SwiggyCares', 'swiggy_in', 'SwiggyCares']",98
217,2019-06-28 17:30:28,1,12,219,@PandiyanDr @BCCI @swiggy_in Semma adi bro...,0,False,seenu99250,1144659341510754304,1536343376,"['PandiyanDr', 'BCCI', 'swiggy_in']",45
218,2019-06-28 17:30:28,0,15,76,@swiggy_in https://t.co/d6cYFLCqMu,0,False,R_P_NEGI,1144659340114063361,782615823064018944,['swiggy_in'],34
219,2019-06-28 17:30:21,0,15,76,@swiggy_in https://t.co/fAct2382my,0,False,R_P_NEGI,1144659311060123649,782615823064018944,['swiggy_in'],34
220,2019-06-28 17:30:02,0,15,76,@swiggy_in wrost service from ur side. https://t.co/Rfleu8Htio,0,False,R_P_NEGI,1144659232068784128,782615823064018944,['swiggy_in'],62
221,2019-06-28 17:29:39,0,6,71,@SwiggyCares @swiggy_in these people r fraud,0,False,drive2techology,1144659138334433282,777442916474032128,"['SwiggyCares', 'swiggy_in']",44
223,2019-06-28 17:28:40,0,26,286,"@vikram_1234 @swiggy_in @SwiggyCares I already did a month back for their stupidity of status. 
Fantabulous guys delivered me a Chicken Biryani, when I am a pure vegetarian, by Birth. 
Unfortunately that day, just after a small spoon, I got to know the distinction as they enjoyed my Complete trust till then https://t.co/0yltgqC4Y8",0,False,NiveshakBharat,1144658890862149632,850509498,"['vikram_1234', 'swiggy_in', 'SwiggyCares']",332
224,2019-06-28 17:28:05,0,11,70,"@swiggy_in concerned about service  u provide to ur costumers, today a delivery guy came in to society and walked away cancelling my order by himself, guy named praveen kumar delivers sec-23, gurugram, palam gave a rude and abusive lang when i called, disgusting and unacceptable",0,False,walia_saransh7,1144658740953546752,710021130132664321,['swiggy_in'],279
225,2019-06-28 17:26:48,0,71,887,@dipannita1991 @ChaiPoint_cares @swiggy_in Enjoy,0,False,storyteller_ujj,1144658417329430528,928934797304479744,"['dipannita1991', 'ChaiPoint_cares', 'swiggy_in']",48
226,2019-06-28 17:26:40,0,12,52,@SwiggyCares @SwiggyCares this is called service? #boycottswiggy https://t.co/Fvvyb9IhpF,1,False,AbhinavBhatkar,1144658387486908416,2356899156,"['SwiggyCares', 'SwiggyCares']",88
227,2019-06-28 17:24:27,0,7,156,@swiggy_in @SwiggyCares Order no. 44814153181. Dropped by delivery executive in water. Still didn't get 100% refund. @inshorts @ConsumerAffairs @consumerforum_ @htTweets,0,False,intj_vidit,1144657827312488448,791920354134335488,"['swiggy_in', 'SwiggyCares']",169
230,2019-06-28 17:21:27,0,13,7,@swiggy_in @SwiggyCares today i order motton biryani but i received normal rice and motton with high salt plzz replacement now my order 44814020477,0,False,zamirenterprise,1144657074149662721,2575224271,"['swiggy_in', 'SwiggyCares']",147
231,2019-06-28 17:21:03,5,331,501,"Have placed an order #44815188368 over an hour ago
The restaurant is 15 min away. @SwiggyCares would starve you to death if you rely on it",0,False,JibraanDar,1144656971326345217,759886207,['SwiggyCares'],138
232,2019-06-28 17:21:02,0,6,71,@SwiggyCares @swiggy_in shame on you guys such a irresponsible people swiggy have,0,False,drive2techology,1144656965831782400,777442916474032128,"['SwiggyCares', 'swiggy_in']",81
233,2019-06-28 17:20:02,0,815,295,"@SwiggyCares 1.5 hours is NOT soon. On time delivery is what makes swiggy our choice. You guys don’t even have promos like your rival platform yet we choose you, pay you delivery fee and we get to wait 1.5 hours for a soggy sandwhich because the restaurant already made the order an hour ago!",0,False,OmgSharad,1144656718153969664,262741625,['SwiggyCares'],292
234,2019-06-28 17:19:58,0,7,79,@swiggy_in  what the hell is going on with my order.. intially when i order it says it will be delivered by 9.30 and still its not recieved.,0,False,aakankshajn7,1144656699271340032,2421613573,['swiggy_in'],140
236,2019-06-28 17:19:43,0,39,105,Why @swiggy_in why!! Why do you always send me wrong order and do no refund or replace it!,0,False,parth_cfc,1144656635530342400,1425888608,['swiggy_in'],90
237,2019-06-28 17:19:30,0,6,71,@SwiggyCares @swiggy_in this order was never delivered but it shows its been delivered and guys who are working they r fucking crazy https://t.co/kfkBpRHJQa,0,False,drive2techology,1144656581897834501,777442916474032128,"['SwiggyCares', 'swiggy_in']",156
240,2019-06-28 17:18:13,0,15,76,@swiggy_in zomoto have much better than service,0,False,R_P_NEGI,1144656257736957952,782615823064018944,['swiggy_in'],47
241,2019-06-28 17:18:02,0,1,1,@zomatocare @Zomato @ZomatoIN The customer care provided me the fake promise of refunding my amount. @zomatocare is deleting its replies. No option to call back the customer care. Highly disappointed. @swiggy_in @SwiggyCares I am coming. #SayNoToZomato,0,False,RuchikaAgrawa17,1144656211146493952,1020283930006585350,"['zomatocare', 'Zomato', 'ZomatoIN', 'zomatocare']",252
242,2019-06-28 17:17:54,0,239,604,@SwiggyCares @swiggy_in pathetic service I received with regards to order I am attaching ..I ordered differtn itemns and your customer service delieved something else and they don't know how to talk to customer,0,False,Amitsin74389180,1144656177873264640,998123173630676993,"['SwiggyCares', 'swiggy_in']",210
243,2019-06-28 17:17:40,0,15,76,@swiggy_in worst service.  no proper response and reply,0,False,R_P_NEGI,1144656120306438149,782615823064018944,['swiggy_in'],55
246,2019-06-28 17:16:54,1,395,574,It's Our Jersey @swiggy_in 😷🤦‍♂️👌 https://t.co/oXjiBHTUQl,0,False,AnbuRc,1144655926869123073,3869267653,['swiggy_in'],57
247,2019-06-28 17:16:07,0,6,71,@SwiggyCares @swiggy_in swiggy aren't running just business they r running fraud activities as well,0,False,drive2techology,1144655731754323968,777442916474032128,"['SwiggyCares', 'swiggy_in']",99
248,2019-06-28 17:15:14,0,10,42,@swiggy_in @SwiggyCares I forgot to attach the screenshot. I'm so delighted it doesn't matter even if you don't notice the tweet. https://t.co/8a9VqaehXt,0,False,AjeyDinakar,1144655507723976704,2279023790,"['swiggy_in', 'SwiggyCares']",153
249,2019-06-28 17:13:58,0,175,144,@behappyHK @SwiggyCares I ordered lunch and in evening they are asking me to resend the order.refund received atleast...,0,False,neetibisht,1144655189816664065,66644689,"['behappyHK', 'SwiggyCares']",120
250,2019-06-28 17:13:39,0,10,42,@swiggy_in @SwiggyCares I just rated you a 5-star for the experience and also gave you my honest review. @ZomatoIN @zomatocare you guys have still not bothered to worry about my complaints that I tweeted. Here's your loss. I rated you 1-star. #swiggy #swiggycares #foodie #zomato,0,False,AjeyDinakar,1144655107809673216,2279023790,"['swiggy_in', 'SwiggyCares', 'ZomatoIN']",279
252,2019-06-28 17:13:11,0,6,71,@SwiggyCares It's not new that u guys run fraud things and ur delivery partners,0,False,drive2techology,1144654991178661888,777442916474032128,['SwiggyCares'],79
253,2019-06-28 17:13:04,0,1,72,"Well sometimes employee gives their great performance, really impressed with @swiggy_in and DE Prashant Redkar. Order id #44810042466 @SwiggyCares",0,False,Adarsh_lala,1144654963068375040,1064206460777783296,['swiggy_in'],146
254,2019-06-28 17:12:43,0,21,67,"@bharatnj2 @prasannacri @PandiyanDr @Ulavappa10 @BCCI @swiggy_in They have water, they're just dirty black rats who convert for a bag of rice🤣😂🤣",0,False,ishowthemirror,1144654875856269312,1097295874051502080,"['bharatnj2', 'prasannacri', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",144
255,2019-06-28 17:12:14,0,815,295,"@swiggy_in Also spoke to the restaurant around 10:17 and they said the order has been long prepared and there’s no rider assigned yet.

Clearly your fault. Utterly poor service https://t.co/KrVF8PN79X",0,False,OmgSharad,1144654751683866624,262741625,['swiggy_in'],200
257,2019-06-28 17:11:38,1,25522,489,@Nirmalogy @SwiggyCares @FasterMK True,0,False,nickhunterr,1144654603536850944,474017164,"['Nirmalogy', 'SwiggyCares', 'FasterMK']",38
258,2019-06-28 17:11:34,54,1,43,@prasannacri @PandiyanDr @Ulavappa10 @BCCI @swiggy_in You are gonna need more when you see some saffron flags waving in the stadium on Sunday...,1,False,bharatnj2,1144654585539133440,634275291,"['prasannacri', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",144
259,2019-06-28 17:11:33,1,21,67,"@prasannacri @shreyaskolkur30 @PandiyanDr @Ulavappa10 @BCCI @swiggy_in Hey ricebag convert,  wassup?",0,False,ishowthemirror,1144654579809656832,1097295874051502080,"['prasannacri', 'shreyaskolkur30', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",100
261,2019-06-28 17:10:24,0,815,295,"@swiggy_in Placed order at 9:38, ETA 11:02 pm. You charge us delivery fee for making us wait so long? 1.5 hours is a lot man. It’s not even raining here anymore. No driver assigned.

It’s better to order from other platforms who don’t charge delivery fee yet are on time https://t.co/Cuj9bTvI1l",0,False,OmgSharad,1144654292957007872,262741625,['swiggy_in'],294
262,2019-06-28 17:10:06,0,119,103,@swiggy_in Rajma Chawal 😃,0,False,him_prajapati,1144654214456496128,3109311000,['swiggy_in'],25
263,2019-06-28 17:09:44,3,1,43,@prasannacri @PandiyanDr @Ulavappa10 @BCCI @swiggy_in Last time I checked you guys don't even have water to wash your behind.. so my advice is to stack up all the burnol you can get...,0,False,bharatnj2,1144654126078291969,634275291,"['prasannacri', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",184
264,2019-06-28 17:09:25,0,38,112,@swiggy_in see condition of order no positive response received from chat team https://t.co/G6Rn45Y3fP,0,False,bigboss0143,1144654042750017541,2983025792,['swiggy_in'],102
265,2019-06-28 17:09:11,0,464,1795,@PandiyanDr @Ulavappa10 @BCCI @swiggy_in ஏண்டா நம்மூர்காரன் கிட்ட வாங்குனது பத்தாதுனு North India காரன் கிட்ட செருப்படி வாங்கி ஊர் மானத்த வாங்குற 🤦‍♂️🤦‍♂️,0,False,Rtauren,1144653984713457664,19338611,"['PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",154
266,2019-06-28 17:09:08,0,17,231,My order #44811843005 from @swiggy_in @SwiggyCares plz check wat kind of food I hv been provided..I ordered butter Naan but got burnt Naan then mushroom masala but got aalu mator and chicken rice which was too spicy made me throw all items..need immediate solutions @foodco https://t.co/AH4o19xiRP,0,False,nibashpradhan,1144653972076023808,312068098,"['swiggy_in', 'SwiggyCares']",297
267,2019-06-28 17:08:29,1,40,119,"Seems like @Zomato has expanded its business to rural india and a farmer ordered food for his cows. @foodpandaIndia
@swiggy_in @ZomatoIN @ZomatoUS https://t.co/8PNN0joggJ",0,False,mdimtiyazahmed,1144653811379658752,279913976,"['Zomato', 'foodpandaIndia']",170
268,2019-06-28 17:08:20,0,105,335,@swiggy_in Laatpot piggy,0,False,RManjotti,1144653773727363072,948602648332156928,['swiggy_in'],24
269,2019-06-28 17:07:53,0,475,625,"@ZomatoIN  what's wrong with your service. I ordered food at 9:25 pm &amp; expected delivery was 10:10 pm, but still i hav'nt  received it &amp; unable to track from ur app. order no. 1538868184.
Do update me ASAP.  If this will be ur service, then I'hv to switch to @swiggy_in @UberEats",0,False,anuraj_daheriya,1144653658375643137,2470633057,['ZomatoIN'],287
270,2019-06-28 17:07:30,0,138,1298,@SwiggyCares Is anyone there to reply on DM,0,False,MaheshGayii,1144653560883249152,137711748,['SwiggyCares'],43
271,2019-06-28 17:06:37,0,64,67,"@swiggy_in @SwiggyCares : if you don't have capability to deliver ordered in full then shut your business bcz it harass us. Its not a first time I am facing this issue repeatedly I am facing this.  
 @newsinshorts https://t.co/OCtZAiTJLK",0,False,manit_mewara,1144653340195688449,1586500021,"['swiggy_in', 'SwiggyCares']",237
272,2019-06-28 17:06:36,1,349,2008,@swiggy_in  copyright overruled by @BCCI  please take action against https://t.co/FkdsxF7MVd,0,False,Rockersragu07,1144653335380631552,255677437,"['swiggy_in', 'BCCI']",92
273,2019-06-28 17:06:06,0,20850,2023,"@vikram_1234 @swiggy_in Hey Vikram, we apologise for the horrendous experience you were adhered to from our end. We would want to help you resolve the issue. Request you to meet us in DM for us to assist you further.  

^Aravind https://t.co/EhSzF4Z01R",0,False,SwiggyCares,1144653208305803265,3286336254,"['vikram_1234', 'swiggy_in']",252
275,2019-06-28 17:05:06,0,6,71,@SwiggyCares @swiggy_in hey guys it's really bad to Inform about fraud activities has been  happening with swiggy it's 5th time happening order is not been delivered but it's delivered by them,0,False,drive2techology,1144652957285097473,777442916474032128,"['SwiggyCares', 'swiggy_in']",192
276,2019-06-28 17:04:51,0,638,520,"@tbc_india You can start picking up calls at least, Executive from @swiggy_in called you thrice.",0,False,jatinsapra,1144652894173421570,67990625,"['tbc_india', 'swiggy_in']",96
277,2019-06-28 17:04:39,0,13,20,@ChaiPoint_cares and @swiggy_in I guess serving poor quality food and dead cockroach to customers is not your prime moto!!! And the Swiggy chat executive was so unresponsive!  #servingcockroach #horriblecutomerservice #ChaiPoint #sucks,0,False,dipannita1991,1144652844118601728,795527984601931776,"['ChaiPoint_cares', 'swiggy_in']",235
278,2019-06-28 17:03:02,0,45,156,@SwiggyCares Already sent messages..i hope you reply,0,False,keerttik,1144652436461641729,1028670003229257730,['SwiggyCares'],52
279,2019-06-28 17:02:38,1,591,1089,@ferryjam @SwiggyCares Clearly they mess up way too often these days,0,False,PayalGanguly14,1144652337002082304,2375209298,"['ferryjam', 'SwiggyCares']",68
280,2019-06-28 17:02:34,0,8,22,@SwiggyCares Check dm i didn't get any response till,0,False,Poonamvats5,1144652318735921152,838606167555387393,['SwiggyCares'],52
