,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
613,2019-06-13 11:31:18,0,45,35,"@zomatocare Please look into the issue order number - 1618226302 , food not delivered and refund also not getting initiated ,didn't get any call or message or nobody came on my address , I sent mail too but nobody responding , this is worst experience with Zomato @zomatocare",0,False,abhishek12dixit,1139133136485249024,212936110,['zomatocare'],275
614,2019-06-13 11:30:54,0,6,85,@deepigoyal @ZomatoIN @zomatocare R u people #ghost call n then 👻👻👻👻,0,False,prabhjot1601201,1139133035167637510,747806268497199104,"['deepigoyal', 'ZomatoIN', 'zomatocare']",68
615,2019-06-13 11:30:17,0,30,8,@Zomato @ZomatoIN  is chicken Briyani veg. Wow. Then kasab is God @ANI https://t.co/Lawsknw3w0,0,False,SwarupDayal,1139132880909742080,2516970703,"['Zomato', 'ZomatoIN', 'ANI']",94
617,2019-06-13 11:28:20,0,317,546,@UberEats_IND ha and one more thing now i am ordering from @ZomatoIN thanks a lot uber eats good bye. ✌️,0,False,sushantshirke,1139132389685260288,80908093,"['UberEats_IND', 'ZomatoIN']",104
618,2019-06-13 11:27:25,1,9,75,@zomatocare Customer has sent food photos on your app also as per executive request,0,False,TheHelplingHand,1139132158688108554,1109706559456595969,['zomatocare'],83
619,2019-06-13 11:26:06,7,42,216,"@sumedh0803 @MOri12314 @Zomato @ZomatoIN @RazorChiken If a consumer shouldn't complain to the platform, then next time don't complain to amazon when they deliver you defective mobile phone, and directly contact the seller (if you think they'll help unless you contact amazon directly).
(2/2)",0,False,Ashu__Upadhyay,1139131828986470402,139014596,"['sumedh0803', 'MOri12314', 'Zomato', 'ZomatoIN', 'RazorChiken']",291
620,2019-06-13 11:25:27,0,2603,168,"@ZomatoIN successfully tests first #drone #Delivery of #food in #India 
#Law #Latest #LatestLaws #LatestNews #LegalNews #India #IndianNews #News #Legal #foodies #drones #tech #technology #technologynews 
https://t.co/3FHYs199To",0,False,latestlaws,1139131663126892544,2925918775,['ZomatoIN'],227
621,2019-06-13 11:24:44,1,42,216,"@sumedh0803 @MOri12314 @Zomato @ZomatoIN @RazorChiken Zomato doesn't ""prepares"" food, but the platform being used is of Zomato. 
Maybe you don't care much about the food being delivered is veg or not, but there are people out there, for whom this matters a lot.
(1/?)",0,False,Ashu__Upadhyay,1139131485548449792,139014596,"['sumedh0803', 'MOri12314', 'Zomato', 'ZomatoIN', 'RazorChiken']",267
622,2019-06-13 11:23:02,0,7,69,@zomatocare @Zomato I was not knowing that such named companies like @Zomato @zomatocare Are so careless about customers request,0,False,ishweta_shukla,1139131056655863809,2979178201,"['zomatocare', 'Zomato', 'Zomato', 'zomatocare']",128
624,2019-06-13 11:19:06,0,55,239,@zomatocare 1268628517,0,False,abhi5hekmit,1139130064358977536,3111185715,['zomatocare'],22
625,2019-06-13 11:18:49,0,78,636,"@MOri12314 @Zomato @ZomatoIN @RazorChiken This is the worst a customer can feel. I would stop ordering forever if this happens to me. 

Pathetic.",0,False,neerajbhesania,1139129993462657024,313826452,"['MOri12314', 'Zomato', 'ZomatoIN', 'RazorChiken']",145
626,2019-06-13 11:18:02,0,78,636,"@zomatocare @MOri12314 @Zomato @ZomatoIN This is crazy!!!!

Utterly bad.",0,False,neerajbhesania,1139129796271587328,313826452,"['zomatocare', 'MOri12314', 'Zomato', 'ZomatoIN']",72
627,2019-06-13 11:17:24,0,30,139,@zomatocare 9089349340,0,False,Raseldbofficial,1139129637462614017,799983376300175361,['zomatocare'],22
628,2019-06-13 11:17:18,0,55,239,@ZomatoIN how long does it take to issue a simple refund for missing items in order? Been waiting for 3 days now,0,False,abhi5hekmit,1139129614771507202,3111185715,['ZomatoIN'],112
629,2019-06-13 11:14:33,1,9,75,@zomatocare Check this the payment by customer https://t.co/NLQPhMZOBK,0,False,TheHelplingHand,1139128923113938944,1109706559456595969,['zomatocare'],70
630,2019-06-13 11:12:42,0,155,234,@zomatocare 1293381395,0,False,Monishroy,1139128455986126849,75516420,['zomatocare'],22
631,2019-06-13 11:11:01,0,65,108,@Paytmcare @zomatocare As per @Paytm the cashback for the orders where I applied CRICKET as the promo code is supposed to be credited by your team. What have you to say to that? https://t.co/BBuesUBKzb,0,False,letsbondiway,1139128030247264256,97973902,"['Paytmcare', 'zomatocare', 'Paytm']",201
632,2019-06-13 11:10:20,0,18,55,"@UberEats_IND @UberEats I will uninstall you app from onwards, @ZomatoIN @swiggy_in  have much more good interface then you.",0,False,Nimesh291,1139127861393076224,84987174,"['UberEats_IND', 'UberEats', 'ZomatoIN', 'swiggy_in']",124
633,2019-06-13 11:04:31,1,9,75,@zomatocare I'll be thankful to you I could provide help to your customers 🙏,0,False,TheHelplingHand,1139126396192559104,1109706559456595969,['zomatocare'],76
634,2019-06-13 11:03:13,0,6,55,@zomatocare @ZomatoIN First supervisor is on week off. Now saying he's in meeting. Shame on you @Zomato . https://t.co/U4kSAtR0DL,0,False,itzayush,1139126070601322496,1471831884,"['zomatocare', 'ZomatoIN', 'Zomato']",129
635,2019-06-13 11:01:30,1,9,75,@zomatocare Kindly assist him,0,False,TheHelplingHand,1139125636746760192,1109706559456595969,['zomatocare'],29
636,2019-06-13 11:01:15,1,9,75,@zomatocare Order id 1265249098,0,False,TheHelplingHand,1139125574767501312,1109706559456595969,['zomatocare'],31
637,2019-06-13 11:00:43,0,23,160,@zomatocare so when have u decided to act in my complain @fssaiindia I want u to look into this matter seriously as I have tweeted 5 times regarding this.,0,False,Abhinav21946041,1139125438070976512,1089033925287182337,"['zomatocare', 'fssaiindia']",154
638,2019-06-13 10:59:17,3,9,75,"Ordered on @ZomatoIN no @zomatocare tap, no rapper, no any tag which shows this food from @Zomato so cuat already raised the complaint in @Zomato app. 
And customer asking for refund. 
Kindly provide refund and inconvenience token as per customer satisfaction 🙏
@ZomatoIN https://t.co/B70eNcJh02",1,False,TheHelplingHand,1139125081265778688,1109706559456595969,"['ZomatoIN', 'zomatocare', 'Zomato']",295
639,2019-06-13 10:57:36,2,155,234,"ordered 2 500gms Tubs of @BaskinRobbins from @ZomatoIN today. I got 1 full&amp; 1 half empty boxes. I told @zomatocare they said it's their partners standard procedure. Now I am confused. 

Truth - zomatos of this world can't control the delivery partners. BEWARE #CustomerExperience",1,False,Monishroy,1139124657783812098,75516420,"['BaskinRobbins', 'ZomatoIN', 'zomatocare']",283
640,2019-06-13 10:53:46,0,5,27,@zomatocare @Zomato My order no. is 1504855399,0,False,BhushanPiyush,1139123689281032193,1014714261229244417,"['zomatocare', 'Zomato']",46
641,2019-06-13 10:50:25,0,8,141,@MOri12314 @Zomato @ZomatoIN @RazorChiken Its restaurant fault..not of zomato..,0,False,jasmeetsingh296,1139122847006187520,3239876529,"['MOri12314', 'Zomato', 'ZomatoIN', 'RazorChiken']",79
642,2019-06-13 10:50:04,0,0,2,@ZomatoIN iam not setified your service .Zomato customer team is  provide bed service. Other services better than you . today i am exit your service,0,False,LohaniHemant,1139122759420731399,1094147268976861184,['ZomatoIN'],148
643,2019-06-13 10:48:37,0,86,592,"@zomatocare @Zomato @zomatocare @ZomatoIN  yaa it might not be your fault, customers might be unreachable when they want any help from you",0,False,amrit34018,1139122397015994369,1436298566,"['zomatocare', 'Zomato', 'zomatocare', 'ZomatoIN']",138
644,2019-06-13 10:48:21,2,35,418,@zomatocare @MOri12314 @Zomato @ZomatoIN Shame!!!! 🤬🤯😱,0,False,agni_tweet,1139122326291673088,1557345948,"['zomatocare', 'MOri12314', 'Zomato', 'ZomatoIN']",54
646,2019-06-13 10:46:43,0,86,592,"@zomatocare Nyc try @zomatocare , dont lie atleast in social media.. atleast gv value to your name",0,False,amrit34018,1139121917242142720,1436298566,"['zomatocare', 'zomatocare']",98
647,2019-06-13 10:46:30,0,57,390,"@ZomatoIN @zomatocare @Zomato 

Dear zomato -
Very disappointed with order delivered below.
Appreciate if you can look into it resolved on priority.

1. Had ordered full kaju biryani and received small pocket shown below.
2. It was veg biryani instead of kaju biryani https://t.co/ZQQpmfVhlJ",0,False,gokul2488,1139121861772492800,119668852,"['ZomatoIN', 'zomatocare', 'Zomato']",291
648,2019-06-13 10:44:30,0,21,93,@Zomato @zomatocare @ZomatoIN what's happening Zomato. No response from 6 days and now another repetitive issue from your adamant team. #cheatingoffers https://t.co/sfShlsjIvP,0,False,JackieNarang,1139121360985190400,754401276973060096,"['Zomato', 'zomatocare', 'ZomatoIN']",175
649,2019-06-13 10:44:28,0,45,35,"@zomatocare @Zomato I shared information please provide updates on it , as I noticed that my home address blocked in Zomato , please do needful",0,False,abhishek12dixit,1139121352005210113,212936110,"['zomatocare', 'Zomato']",143
650,2019-06-13 10:44:00,0,30,139,@zomatocare @deepigoyal @ZomatoIN  have you withdrawn 50%off on first 5 orders,0,False,Raseldbofficial,1139121232987676672,799983376300175361,"['zomatocare', 'deepigoyal', 'ZomatoIN']",78
651,2019-06-13 10:42:39,0,30,139,@zomatocare Not able to use any coupon. Where is 50% off on first 5 orders i cant find it. Its just my second time of order,0,False,Raseldbofficial,1139120895488811008,799983376300175361,['zomatocare'],123
652,2019-06-13 10:40:57,0,86,592,"@zomatocare @Zomato @ZomatoIN  one of the shit brands in india, zero customer service. Better to go for @swiggy_in ..  worst service by zomato @deepigoyal , a big 0 to zomato support. https://t.co/CiP7NhoCMm",0,False,amrit34018,1139120465388032000,1436298566,"['zomatocare', 'Zomato', 'ZomatoIN', 'swiggy_in']",207
654,2019-06-13 10:34:37,0,65,217,@zomatocare @Zomato @ZomatoIN Idk the locations but it is the Burger Singh around the Jasola region.,0,False,tushaarsachdeva,1139118869753126913,1912159243,"['zomatocare', 'Zomato', 'ZomatoIN']",100
655,2019-06-13 10:34:00,0,6,55,@zomatocare @ZomatoIN @Zomato How much time will it take,0,False,itzayush,1139118718179467264,1471831884,"['zomatocare', 'ZomatoIN', 'Zomato']",56
656,2019-06-13 10:33:37,0,5,89,Best part is these guys tell you they'll refund you the amount but they never did! @ZomatoIN,0,False,pulkitgupta0401,1139118618837315586,2941550544,['ZomatoIN'],92
657,2019-06-13 10:31:22,1,7,80,@zomatocare isnt responding to me 😡😡,1,False,iamshariha,1139118055085133826,878419464219275264,['zomatocare'],36
658,2019-06-13 10:30:17,0,585,114,"@JunedSumra Also, there is no way to unsubscribe, note that I didn't subscribe for SMS anywhere, just ordered food on @ZomatoIN and from next day they started spamming. @Zomato how about curbing this spam racket?",0,False,Chiragkapuriya,1139117780626599938,81614245,['JunedSumra'],212
659,2019-06-13 10:30:09,0,11965,42,@dipraman1611 @ZomatoIN Thank you for sharing the details. We are forwarding this to our team and they will reach out to you ASAP. ~R.$,0,False,zomatocare,1139117748598870016,988362975617601536,"['dipraman1611', 'ZomatoIN']",135
660,2019-06-13 10:29:47,0,1,36,@zomatocare @ZomatoIN 1033004979,0,False,dipraman1611,1139117654197788672,3275231484,"['zomatocare', 'ZomatoIN']",32
661,2019-06-13 10:28:23,6,71,170,"@MOri12314 @Zomato @ZomatoIN @RazorChiken Why to blame #zomato for this? They havent prepared your food. Zomato just delivers it to your place, they cant check the food items. Call the restaurant and get it sorted!",0,False,sumedh0803,1139117303084199936,730645949664641025,"['MOri12314', 'Zomato', 'ZomatoIN', 'RazorChiken']",214
662,2019-06-13 10:26:02,0,1,9,"@zomatocare @Zomato Gachibowli, Hyderabad ,Telangana",0,False,Society69935378,1139116713352388608,1043518263555051520,"['zomatocare', 'Zomato']",52
663,2019-06-13 10:24:10,0,97,114,"@zomatocare @ZomatoIN A very poor response. The restaurant accepted their mistake but your team is unwilling to refund or replace.

Lesson learnt, no more trying based on your apps recommended restaurant. And minimal spending to safeguard oneself.",0,False,dhawan_rohit,1139116239937081345,117501813,"['zomatocare', 'ZomatoIN']",247
664,2019-06-13 10:22:44,0,5,86,@zomatocare I have not received any email from your side,0,False,RAHULra05288595,1139115881903022080,1088392270984794113,['zomatocare'],56
665,2019-06-13 10:22:40,0,14,29,"@AwantikaDwived2 @zomatocare This is very serious @zomatocare .Why do you guys need to call the person when you have the exact address of the person.
@Pehredar",0,False,ApachegirlPooja,1139115862516887557,1565943848,"['AwantikaDwived2', 'zomatocare', 'zomatocare']",159
666,2019-06-13 10:22:21,0,5,86,"@zomatocare Pls send again &amp; send on other email id too, to know other id pls Dm",0,False,RAHULra05288595,1139115785308188672,1088392270984794113,['zomatocare'],84
667,2019-06-13 10:22:06,0,11965,42,"@MOri12314 @Zomato @ZomatoIN Hey Harshad! That seems really disappointing. We are getting this checked and will connect with you.
^BG",0,False,zomatocare,1139115723114942466,988362975617601536,"['MOri12314', 'Zomato', 'ZomatoIN']",133
668,2019-06-13 10:17:40,0,73,141,@zomatocare @Zomato you cannot continue with this kind of act #Zomato,0,False,rupads123,1139114606968705024,279421867,"['zomatocare', 'Zomato']",69
669,2019-06-13 10:17:08,0,0,9,@zomatocare 1134870874 order number,0,False,chhikarasonia5,1139114469970325504,3262924530,['zomatocare'],35
670,2019-06-13 10:16:53,9,8,85,"And again zomato broke customer's trust. .why they don't understand that religious belief are above the food.
Order id:1474072478

 And i ordered paneer masala fry and i found chiken piece in gravy. @Zomato @ZomatoIN #Zomato #Cheater  near to sppon in photo. https://t.co/G1k8i8KxjK",4,False,MOri12314,1139114409953882112,619774339,[],282
671,2019-06-13 10:16:48,1,8,0,"Here’s what’s cooking...! :)
Order: @swiggy_in|@ZomatoIN| WA:+91 8903520788 
#penne #pasta #dinnerideas 

#foodies #eatfresh #eathealthy #farmtotable #homecooked #fresh #veggie #vegetarian #sustainablefarming #goodfood 

#Ooty #foodgospel #bonappetit #EmpowerTheFarmer https://t.co/t89p4RIcvy",0,False,FoodGospel,1139114389842169856,1095925875588063233,"['swiggy_in', 'ZomatoIN']",292
672,2019-06-13 10:16:39,0,1,9,@zomatocare @Zomato https://t.co/7gO8ux4ldA,0,False,Society69935378,1139114352248680448,1043518263555051520,"['zomatocare', 'Zomato']",43
673,2019-06-13 10:16:33,0,73,141,"@zomatocare @Zomato where is your support call? I highly doubt you guys, after the first incident hope you would have initiated basic check 
#Zomato",0,False,rupads123,1139114323345723392,279421867,"['zomatocare', 'Zomato']",148
674,2019-06-13 10:16:07,0,0,9,"@zomatocare hey...any response,,?",0,False,chhikarasonia5,1139114216231751680,3262924530,['zomatocare'],33
676,2019-06-13 10:12:09,0,11965,42,"@dipraman1611 @ZomatoIN Hey Dipraman! That seems really awful. Please help us with the 10-digit order number and we will get this checked from our end.
^BG",0,False,zomatocare,1139113218901602304,988362975617601536,"['dipraman1611', 'ZomatoIN']",155
677,2019-06-13 10:10:26,1,11965,42,"@NehaNair @ZomatoIN Hey Neha! That seems like a temporary issue in the area, as all the restaurants are shut down due to som unusual circumstances. Don't worry, we will be back soon.
^BG",0,False,zomatocare,1139112786804404224,988362975617601536,"['NehaNair', 'ZomatoIN']",186
679,2019-06-13 10:06:30,1,3,12,Sharing the screenshots of the revert received from @zomatocare . They are refusing to refund and also not getting the order delivered which is still present with the delivery boy. https://t.co/AvxQGO3AkO,0,False,AwantikaDwived2,1139111795791056896,1055062697606287360,['zomatocare'],204
680,2019-06-13 10:02:16,0,11965,42,"@Khan_umair_ @ZomatoIN @Zomato Hey Umair! Apologies for the delay. we will be reaching out to you shortly.
^BG",0,False,zomatocare,1139110731167686657,988362975617601536,"['Khan_umair_', 'ZomatoIN', 'Zomato']",110
681,2019-06-13 10:01:40,0,6,55,@zomatocare @ZomatoIN @Zomato 1185668881. Call me ASAP.,0,False,itzayush,1139110577765142528,1471831884,"['zomatocare', 'ZomatoIN', 'Zomato']",55
682,2019-06-13 10:01:16,0,7,69,@zomatocare @Zomato Sure! Hope to get the resolution at earliest.,0,False,ishweta_shukla,1139110479270277122,2979178201,"['zomatocare', 'Zomato']",65
683,2019-06-13 10:00:45,0,11965,42,"@AwantikaDwived2 @Zomato @ZomatoIN Hey Awantika! That's not how we wanted to serve you. We will get this checked and get back to you.
^BG",0,False,zomatocare,1139110347598487553,988362975617601536,"['AwantikaDwived2', 'Zomato', 'ZomatoIN']",137
684,2019-06-13 09:59:20,0,11965,42,"@R14625790 @ZomatoIN Hey There! Apologies for the delay in responding you. Thank you for sharing the details, one of our team members will reach out to you shortly. 
^BG",0,False,zomatocare,1139109992500420609,988362975617601536,"['R14625790', 'ZomatoIN']",169
685,2019-06-13 09:58:49,4,3,12,"Pathetic service by @Zomato @zomatocare @ZomatoIN . My order was rejected without even informing and they are denying to refund the amount. 
Order No- 1035885834
Restaurant Raj Luxmi ,Alambagh, Lko. 
Neither @zomatocare nor Restaurant is responding and supporting in this matter.",1,False,AwantikaDwived2,1139109864129433600,1055062697606287360,"['Zomato', 'zomatocare', 'ZomatoIN']",279
686,2019-06-13 09:50:43,0,11965,42,"@itzayush @ZomatoIN @Zomato Hey Ayush! That's really sad to know about. Mind sharing the order number so that we can have this checked from our end.
^BG",0,False,zomatocare,1139107822451347463,988362975617601536,"['itzayush', 'ZomatoIN', 'Zomato']",152
688,2019-06-13 09:46:04,0,6,55,@ZomatoIN @zomatocare @Zomato @deepigoyal Worst customer support ever seen..,0,False,itzayush,1139106655486898176,1471831884,"['ZomatoIN', 'zomatocare', 'Zomato', 'deepigoyal']",76
689,2019-06-13 09:45:03,0,11965,42,"@tushaarsachdeva @Zomato @ZomatoIN Hey Tushaar! That's awkward. Please share the restaurant location so that we can get this fixed ASAP
^BG",0,False,zomatocare,1139106396249571329,988362975617601536,"['tushaarsachdeva', 'Zomato', 'ZomatoIN']",139
690,2019-06-13 09:44:36,0,6,55,"@ZomatoIN @zomatocare @Zomato  Here I'm hungry and the support says they can't do anything because their Team lead and his assistant both are on week off.  Team fir Bhoot chala rhe 😠 
Please refund so that I can reorder https://t.co/ddNv59WIKi",0,False,itzayush,1139106284496596992,1471831884,"['ZomatoIN', 'zomatocare', 'Zomato']",243
691,2019-06-13 09:42:44,0,73,141,@zomatocare @Zomato Hope you do,0,False,rupads123,1139105816835788801,279421867,"['zomatocare', 'Zomato']",31
692,2019-06-13 09:41:47,0,219,819,@zomatocare https://t.co/o9aMFOHaCu,0,False,UpTheDownstair,1139105574962905088,118667451,['zomatocare'],35
693,2019-06-13 09:41:17,2,65,217,"If you are giving that a huge discount, shouldn't we be allowed to order then?🙄
@Zomato  @ZomatoIN @zomatocare @deepigoyal https://t.co/DAuJ6a9WtT https://t.co/bbNfpNqAJa",1,False,tushaarsachdeva,1139105450383667201,1912159243,"['Zomato', 'ZomatoIN', 'zomatocare']",170
694,2019-06-13 09:39:12,0,100,143,@zomatocare @ZomatoIN why would I order after you guys have specifically asked me not to?,0,False,unhealthy_snack,1139104924237565954,410056965,"['zomatocare', 'ZomatoIN']",89
695,2019-06-13 09:38:14,0,11,42,"@zomatocare order id 1122863000
contact 9820669238",0,False,faizzii,1139104683736219648,115698125,['zomatocare'],50
697,2019-06-13 09:35:42,0,950,689,@zomatocare It's been days since I reported my issue and no response from your team. @deepigoyal https://t.co/abGkFvCfqR,0,False,surishruti,1139104046252343296,72223757,"['zomatocare', 'deepigoyal']",120
699,2019-06-13 09:35:36,0,1821,5001,"Technology.... At its pace.. @Zomato @ZomatoIN 
@Vineet_Bhatia
@virsanghvi
@VickyRatnani
@Tara_Deshpande
@RushinaMG
@ranveerbrar https://t.co/OiGypBIkSl",0,False,DVSutaria,1139104017685012480,755942163427590144,"['Zomato', 'ZomatoIN', 'Vineet_Bhatia', 'virsanghvi', 'VickyRatnani', 'Tara_Deshpande', 'RushinaMG']",152
700,2019-06-13 09:32:06,0,21,25,"@zomatocare @ZomatoIN @zomatocare @ZomatoIN the issue is not yet resolved regardless the promise you made on the call. 

Please escalated the issue.",0,False,captvk11,1139103139460763649,2656896314,"['zomatocare', 'ZomatoIN', 'zomatocare', 'ZomatoIN']",148
701,2019-06-13 09:31:42,0,219,819,"@zomatocare extremely horrible service. I was delivered an incomplete order. Neither did I get all my items, nor have you given me a refund. This amounts to fraud. Never using your terrible fraud app ever again. https://t.co/ZSxbxXqZxl",0,False,UpTheDownstair,1139103038210056192,118667451,['zomatocare'],235
702,2019-06-13 09:31:16,2,144,189,I wish all @ZomatoIN and @swiggy_in delivery guys a healthy monsoon.,0,False,kalyannanda,1139102929351110656,95652283,"['ZomatoIN', 'swiggy_in']",68
703,2019-06-13 09:31:00,0,32,50,"@zomatocare @Zomato Let's see what you bring on the table. Here you go.
Order number: 1386443054",0,False,dushyantsx,1139102862284271617,203059984,"['zomatocare', 'Zomato']",96
704,2019-06-13 09:30:18,0,11965,42,"@unhealthy_snack @ZomatoIN Hey There! That's awkward. Mind sharing the order number so that we can have this checked from our end.
^BG",0,False,zomatocare,1139102687310430208,988362975617601536,"['unhealthy_snack', 'ZomatoIN']",134
705,2019-06-13 09:29:07,0,0,54,@zomatocare Till the time i am not get any resolution for that. Hope you are working on it and will be provide Resolution,0,False,Sourabh74523282,1139102388235558913,548998144,['zomatocare'],121
706,2019-06-13 09:27:07,0,26,247,"@zomatocare This is still not resolved, you have serious loop holes in your system and customer unfriendly, and what a poor customer service.. i am switching to swiggy... Uninstalling your app.",0,False,nathanialpe,1139101883480416257,168611065,['zomatocare'],193
707,2019-06-13 09:26:34,0,91,215,"@mirchagalib @GuptaJiUPWale @ZomatoIN True that. But if you are a pure vegetarian would strongly recommend to stop ordering or going to Veg-Non Veg mix hotels. Have known in detail, what happens at such restaurants. Think about it!!!",0,False,Mehul__Shah,1139101746381217795,129243220,"['mirchagalib', 'GuptaJiUPWale', 'ZomatoIN']",233
709,2019-06-13 09:22:41,0,6,15,"@zomatocare 
What is the status of my complaint? Does it take so long to verify that your delivery boy had eaten my meals that night? Or you are trying to put my complaint into cold box. 
Awaiting your quick response........
https://t.co/C2k2K5KCzh",0,False,rkumar9028,1139100770685448192,791307660,['zomatocare'],248
710,2019-06-13 09:21:53,0,0,2,@zomatocare Order No. 1344141631 https://t.co/Ebq5HLriPP,0,False,Siddhar44407037,1139100566016053250,1046855415152152578,['zomatocare'],56
711,2019-06-13 09:20:58,0,7,0,@zomatocare @zomatocare nobody has reached out from your end. My order number is 1229888439,0,False,Swatigupta96,1139100336302354432,1850511480,"['zomatocare', 'zomatocare']",91
712,2019-06-13 09:20:32,0,18,148,@zomatocare 1612868169,0,False,hypnotic_hippi,1139100226688438272,895142977651089409,['zomatocare'],22
713,2019-06-13 09:18:16,0,6,15,@zomatocare @Zomato @ZomatoIN @deepigoyal How long you will take to solve my query and refund my money??????????????????????,0,False,rkumar9028,1139099657441669120,791307660,"['zomatocare', 'Zomato', 'ZomatoIN', 'deepigoyal']",124
714,2019-06-13 09:16:26,1,32,50,And this is how @ZomatoIN support works. As you have remind them that they are talking to a actual person and they are supposed to respond. https://t.co/OizF2iVp70,0,False,dushyantsx,1139099194830884864,203059984,['ZomatoIN'],163
715,2019-06-13 09:16:20,0,11965,42,"@thyvivek123 @ZomatoIN @Zomato Hey Vivek! Apologies for the delay. We will connect with you shortly.
^BG",0,False,zomatocare,1139099171414130688,988362975617601536,"['thyvivek123', 'ZomatoIN', 'Zomato']",104
716,2019-06-13 09:15:54,0,155,464,@zomatocare @Zomato Order ID:1220282436,0,False,telanghrishi,1139099062806859776,1958633054,"['zomatocare', 'Zomato']",39
717,2019-06-13 09:15:35,0,1190,403,.@Zomato #drone tests #food packet delivery at 80kmph https://t.co/OzauMbJMgR #technology #technews @ZomatoIN https://t.co/YnCDBDpeJC,0,False,ExpComputer,1139098983249403904,2541264900,"['Zomato', 'ZomatoIN']",133
718,2019-06-13 09:15:34,0,11965,42,"@ranju_bhutoria @ZomatoIN Hey Ranju! That shouldn't have happened. Mind sharing the order number so that we can have this checked from our end.
^BG",0,False,zomatocare,1139098976932704258,988362975617601536,"['ranju_bhutoria', 'ZomatoIN']",147
719,2019-06-13 09:14:58,0,292,38,"@zomatocare @Zomato @ZomatoIN Sure..!
Fast",0,False,AkashVe29085434,1139098828768808964,781702605680447489,"['zomatocare', 'Zomato', 'ZomatoIN']",42
720,2019-06-13 09:14:56,1,100,143,"Confidence level of Zomato
@ZomatoIN https://t.co/VMNJ4fH4PU",0,False,unhealthy_snack,1139098820879368192,410056965,['ZomatoIN'],60
721,2019-06-13 09:14:18,0,1,17,@Zomato You have credited 33 rs. in my Zomato wallet... is this what a customer can expect from you ? I need a proof on what actions you took for the food quality isssues of that vendor? @ZomatoIN @zomatocare,0,False,SanjayAssudani,1139098658970963968,1133375479149473798,['Zomato'],208
722,2019-06-13 09:14:15,0,11965,42,"@AkashVe29085434 @Zomato @ZomatoIN Hey Akash! That's really sad to know about. We will get this checked and get back to you.
^BG",0,False,zomatocare,1139098646383751169,988362975617601536,"['AkashVe29085434', 'Zomato', 'ZomatoIN']",128
723,2019-06-13 09:12:23,0,1,17,@ZomatoIN @zomatocare I have messaged you my order id last night but I still don’t see any response from you.,0,False,SanjayAssudani,1139098178651873281,1133375479149473798,"['ZomatoIN', 'zomatocare']",109
725,2019-06-13 09:11:12,1,244,1159,How long does it take for your customer care to resolve issues?10 days? Month??@ZomatoIN @Zomato Kindly provide resolution for order- 1239598123. Sick &amp; tired of even trying to even reach you guys.. #noonecares,0,False,thyvivek123,1139097879941791746,2877789157,"['ZomatoIN', 'Zomato']",214
726,2019-06-13 09:11:11,1,219,45,@ZomatoIN I have not received RS. 150 cash back for the order placed via zomato on 7 June.,1,False,ranju_bhutoria,1139097875206483968,837625655084855296,['ZomatoIN'],90
727,2019-06-13 09:09:52,1,292,38,"@Zomato @ZomatoIN @zomatocare my order got cancelled because you have wrong location of restaurant on your app?Why don't you correct the location of the restaurant. Now what?
I am very hungry. https://t.co/jnuglKW0fh",0,False,AkashVe29085434,1139097543227215872,781702605680447489,"['Zomato', 'ZomatoIN', 'zomatocare']",216
728,2019-06-13 09:08:40,0,6,15,"@zomatocare @Zomato 
Can you please let me know when can I expect my money refunded to my bank account? https://t.co/C2k2K5KCzh",0,False,rkumar9028,1139097239928762368,791307660,"['zomatocare', 'Zomato']",127
729,2019-06-13 09:07:58,0,109,22,"@zomatocare @Zomato @ZomatoIN Are you serious? It doesn't show in my bank.
Will you accept if I tell you that I have initiated the payment for the order and ask you get in touch with your bank?",0,False,jasperin87,1139097064950730752,38855987,"['zomatocare', 'Zomato', 'ZomatoIN']",193
730,2019-06-13 09:05:44,0,11965,42,"@dhawan_rohit @ZomatoIN Hey Rohit! Never wanted to trouble you. Getting this checked from our end.
^BG",0,False,zomatocare,1139096505195778049,988362975617601536,"['dhawan_rohit', 'ZomatoIN']",102
731,2019-06-13 09:05:34,0,161,47,@zomatocare Replied zomato’s mail 2 days back and gave alternate no. but got no call and no refund.,0,False,09Shraddha08,1139096460245340165,84040045,['zomatocare'],99
732,2019-06-13 09:03:46,0,11965,42,"@jamesvishnu007 @ZomatoIN Hey Vishnu! Never wanted to serve you like that. Getting this checked from our end and reaching out to you.
^BG",0,False,zomatocare,1139096006916657153,988362975617601536,"['jamesvishnu007', 'ZomatoIN']",137
733,2019-06-13 09:03:04,0,11965,42,@jasperin87 @Zomato @ZomatoIN Hey Jasperin! The amount has been already refunded from our end. The refund reference number is - 20190601111212801300168113833173363,0,False,zomatocare,1139095830592253952,988362975617601536,"['jasperin87', 'Zomato', 'ZomatoIN']",163
735,2019-06-13 09:00:23,0,11965,42,"@Praveen81149271 @ZomatoIN Hey Praveen! We are here for your help. Please help us with the order number so that we can have a look into this.
^BG",0,False,zomatocare,1139095158190792704,988362975617601536,"['Praveen81149271', 'ZomatoIN']",145
736,2019-06-13 08:58:36,0,97,114,"@zomatocare @ZomatoIN now I cannot connect to your support service.

Very poor response and customer service https://t.co/RhiE3hhxJS https://t.co/eRxDj4XlN8",0,False,dhawan_rohit,1139094707269562369,117501813,"['zomatocare', 'ZomatoIN']",156
