,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length,clean_text
177,2018-07-19 14:48:05,0,0,109,"@zomatocare @Zomato 
I think you have worst complaint handling.",0,False,india_kamalraj,1019957051357908992,927950317223690240,"['zomatocare', 'Zomato']",63,think worst complaint handling
178,2018-07-19 14:47:34,0,12969,517,Thank you @ZomatoIN for the #Piggyback #ImLovinIt,0,False,Aagan86,1019956922668257280,37407255,['ZomatoIN'],49,thank piggyback imlovinit
179,2018-07-19 14:46:30,0,0,109,@zomatocare : how much time you have tsken .almost one week over.,0,False,india_kamalraj,1019956654421565440,927950317223690240,['zomatocare'],65,time tsken almost week
180,2018-07-19 14:45:34,0,3,75,"@zomatocare @deepigoyal @pankajchaddah @iramvilaspaswan @MOFPI_GOI @prao24 

Please see images 
Kal ka order last time pe cancel kar diya or aaj ka order kuch or kiya aaya kuch or payment pura kiya Maine
Ab refund kiya par order me karan mujhe galat samjha 
Zomato what is thi ? https://t.co/sNinnOVHDS",0,False,SIDDWIVEDI16,1019956418915360768,438872995,"['zomatocare', 'deepigoyal', 'pankajchaddah', 'iramvilaspaswan', 'MOFPI_GOI', 'prao24']",302,images kal ka time pe cancel kar diya aaj ka kuch kiya aaya kuch payment pura kiya maine ab refund kiya par karan mujhe galat samjha thi
182,2018-07-19 14:45:08,0,6,120,@amitbhawani @reliancejio @JioDelivery @swiggy_in @ZomatoIN jio all indiamen fast speed se chalna chahiye,0,False,JaypalGaikwad1,1019956307984637952,962987162206658560,"['amitbhawani', 'reliancejio', 'JioDelivery', 'swiggy_in', 'ZomatoIN']",105,jio indiamen fast speed se chalna chahiye
183,2018-07-19 14:39:37,1,211,210,"@ZomatoIN Bought zomato gold membership and automatically discontinue after two month, felt cheated, don't buy",1,False,kcdoshi70,1019954921012191232,2220991824,['ZomatoIN'],110,bought gold membership automatically discontinue two month felt cheated buy
185,2018-07-19 14:38:04,0,0,109,"@zomatocare : i am waiting a lot of time...worst complaint handling, also i lost my money... beware from 'Zomato'",0,False,india_kamalraj,1019954531201929216,927950317223690240,['zomatocare'],113,waiting lot timeworst complaint handling lost money beware
187,2018-07-19 14:27:11,0,15412,1136,@ZomatoIN Here you go #ZomatoGold https://t.co/nGIb0yPqlX,0,False,rvirgo9,1019951790975053830,116670601,['ZomatoIN'],57,go zomatogold
189,2018-07-19 14:15:04,0,9,45,"@ZomatoIN 
My Name is jitendra Multani and my mobile number is 8588068712. My order no is 1139726388. ..
I was searching zomoto app bymistekly 1 order is place i want to cancel the order and I want refund my 139rs as soon as possible",0,False,Jitendramultan3,1019948741871120384,958291756654702593,['ZomatoIN'],233,name jitendra multani mobile searching zomoto app bymistekly place cancel refund soon possible
191,2018-07-19 14:13:12,0,793,646,"@ZomatoIN Those looking to buying Gold today, don't forget to use the code PRAT2124 to get 20% off on your subscription! 😉 #ZomatoGold",0,False,prathikF1,1019948272465530881,28533570,['ZomatoIN'],134,looking buying gold forget code prat subscription zomatogold
195,2018-07-19 14:07:12,4,76,9,Most of the restaurants in jaipur tieup with @swiggy_in @UberEats_IND @ZomatoIN deliver such a bad food even dogs wont eat it.,3,False,tanujsainijpr,1019946763178819585,747320943186370560,"['swiggy_in', 'UberEats_IND', 'ZomatoIN']",126,restaurants jaipur tieup delivery bad dogs wont eat
197,2018-07-19 13:58:36,0,104,224,@princesanghavi @ZomatoIN Wish you all the best.,0,False,poojahs15,1019944596619620352,718718812401508352,"['princesanghavi', 'ZomatoIN']",48,wish best
199,2018-07-19 13:57:43,0,2178,2751,@princesanghavi @ZomatoIN Good luck brother,0,False,bhansali_raj,1019944377832132608,521074672,"['princesanghavi', 'ZomatoIN']",43,good luck brother
2,2018-12-09 23:52:18,0,125,611,"@deepigoyal kindly mention food and service quality of late night cloud kitchens on @ZomatoIN. They're delivering absolutely cold and uneatable food after 80-90mins &amp; Zomato Customer care failed resolved the issue, whom should I contact for such kind of harrassment. @DelhiPolice",0,False,manasjain007,1071915473749458944,69227839,"['deepigoyal', 'ZomatoIN']",283,mention service quality late night cloud kitchens theyre deliverying absolutely cold uneatable mins customer care failed resolved issue contact kind harrassment
4,2018-12-09 23:32:11,0,1,105,@ZomatoIN worthless 🤐😑Zomato was my fav. but he has not refunded me yet.The customer executive only says it will. refunded with in 24-48 hours.3 times they said the same thing.right now i left zomato because zomato failed to povide trained cx care.who gives fake assurances,0,False,Bhasin97h,1071910411824324608,755997235574349824,['ZomatoIN'],273,worthless fav refunded yetthe customer executive says refunded times thingright left failed povide trained cx carewho gives fake assurances
5,2018-12-09 23:15:23,0,1,15,No action has been taken on this case. @zomatocare @ZomatoIN @Zomato,0,False,AmanTha35757190,1071906181092909059,1069599875342499841,"['zomatocare', 'ZomatoIN', 'Zomato']",68,taken case
6,2018-12-09 22:21:25,0,11,28,"@zomatocare @ZomatoIN Still talking to your ""not customer service"" department and still not getting any resolution. @ZomatoIN  should not have a customer service department for the sake of having one. Just so they can fool cuatomers",0,False,nagjii,1071892602235052032,76226917,"['zomatocare', 'ZomatoIN']",232,talking customer service department resolution customer service department sake fool cuatomers
8,2018-12-09 22:18:21,0,11,28,"@zomatocare @ZomatoIN I can't find order ID in your app. I ordered twice and it was rejected both times after waiting and following up with your ""not customer service"" team.",0,False,nagjii,1071891830969679872,76226917,"['zomatocare', 'ZomatoIN']",173,find app twice rejected times waiting following customer service team
10,2018-12-09 21:58:43,0,11,28,"@ZomatoIN shittiest service ever. Zomato must learn about customer service. Agents do not care, restaurants do not follow. Food never delivered. Worst experience",0,False,nagjii,1071886887844003841,76226917,['ZomatoIN'],161,shittiest service ever must customer service agents care restaurants follow never delivery worst experience
13,2018-12-09 21:25:51,0,177,124,@ZomatoIN zero customer Satisfaction,0,False,_karanmaniar,1071878615976108032,124350280,['ZomatoIN'],36,zero customer satisfaction
14,2018-12-09 21:04:47,0,958,447,@zomatocare @ZomatoIN Cancel my request dont credit any cashback..bye!,0,False,Yusufk0105,1071873316250517505,1672511263,"['zomatocare', 'ZomatoIN']",70,cancel request credit cashbackbye
15,2018-12-09 21:02:25,0,65,62,"@zomatocare @Zomato @ZomatoIN @foodpandaIndia Today, due to you I have to remain hungry. Now all north indian restaurants closed. 😔",0,False,taksh1994,1071872718302105600,3041687340,"['zomatocare', 'Zomato', 'ZomatoIN', 'foodpandaIndia']",131,due remain hungry north indian restaurants closed
18,2018-12-09 20:46:09,0,65,62,"Last time also I complained when I got my order after 75 min and you told that I promise it will never happen again and within 2 days you repeated same case. Now many restaurants closed what will I eat, suffering from hunger. Very much disappointed @Zomato @zomatocare @ZomatoIN",0,False,taksh1994,1071868627853303809,3041687340,[],278,time complained min promise never happen within repeated case many restaurants closed eat suffering hunger disappointed
19,2018-12-09 20:46:07,0,65,62,@Zomato @zomatocare @ZomatoIN  and this time again. This was very disgusting after 40 min of waiting your decline my order. Is it acceptable? Then what makes you different between @foodpandaIndia  and you? Due to this only I uninstalled @foodpandaIndia and now you are doing same. https://t.co/MPECamBnLt,0,False,taksh1994,1071868619666075650,3041687340,"['Zomato', 'zomatocare', 'ZomatoIN']",304,time disgusting min waiting decline acceptable makes different due uninstalled
20,2018-12-09 20:33:43,0,1046,331,I reviewed Punjab Grill and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/PkkRPIC3HR,0,False,thatpisceangirl,1071865496885059584,107116510,['ZomatoIN'],87,reviewed punjab grill rated lovefood
23,2018-12-09 20:22:22,1,343,76,@Hiten_Bathia @ZomatoIN I agree .... placed an order once got it all wrong and they dint even refund the money or replace my order. Never used after that,0,False,tanvi_dawda,1071862641063354375,114458479,"['Hiten_Bathia', 'ZomatoIN']",153,agree wrong dint refund money replace never used
24,2018-12-09 20:21:58,0,37,114,Great! Still nothing... way to go looting people.. @swiggy_in @ZomatoIN @UberEats_IND @wahjiwah3,0,False,megsychops,1071862538382467072,66961144,"['swiggy_in', 'ZomatoIN', 'UberEats_IND', 'wahjiwah3']",96,great nothing go looting people
26,2018-12-09 20:12:00,1,307,481,@Hiten_Bathia @ZomatoIN Absolutely. I second this,0,False,Roy171188,1071860031753240577,2621252888,"['Hiten_Bathia', 'ZomatoIN']",49,absolutely second
28,2018-12-09 20:00:17,0,20,134,@Zomato @ZomatoIN  dont you know guys how to reply#you bloody assholes,0,False,RajanCh04418120,1071857084629684224,1053381711197863937,"['Zomato', 'ZomatoIN']",70,guy replyyou bloody assholes
29,2018-12-09 19:53:56,0,128,391,I reviewed Dosart and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/Enu5zXCAqv,0,False,ProudtobePrabhu,1071855484573966337,372893933,['ZomatoIN'],81,reviewed dosart rated lovefood
31,2018-12-09 19:41:43,0,0,0,@zomatocare bhosdi walo call back KB karogay,0,False,AnkitGu70639238,1071852410153316352,1061518140360679424,['zomatocare'],44,bhosdi walo kb karogay
33,2018-12-09 19:38:26,0,2,88,"@ZomatoIN My order ID is: 1142309060, It has been cancelled without any prior  notice from your end, my money is not also refunded, your customer care  executive is not replying on chat support, I am frustrated by your  services, i will approach to consumer complaints.",0,False,nimeshgoyal10,1071851583728693248,845667461957533696,['ZomatoIN'],269,cancelled prior notice money refunded customer care executive replying support frustrated services approach consumer complaints
34,2018-12-09 19:38:14,0,2,88,"@ZomatoIN My order ID is: 1142309060, It has been cancelled without any prior notice from your end, my money is not also refunded, your customer care executive is not replying on chat support, I am frustrated by your services, i will approach to consumer complaints.",0,False,nimeshgoyal10,1071851534990884864,845667461957533696,['ZomatoIN'],266,cancelled prior notice money refunded customer care executive replying support frustrated services approach consumer complaints
35,2018-12-09 19:35:18,0,35,63,@ZomatoIN @Zomato where is my fucking order. 9958475088,0,False,rohitganjoo7,1071850797548359680,1860053359,"['ZomatoIN', 'Zomato']",55,fucking
36,2018-12-09 19:33:19,0,8,128,"@zomatocare Still no action from zomato, now its been 12 days my money not refunded. Currently chating with zomato executive &amp; he again tell me to wait &amp; concern team contact me after confirming with restaurant.   Great customer srrvice zomato..",0,False,dhawal1829,1071850298115731456,240345808,['zomatocare'],253,money refunded currently chating executive tell wait concern team contact confirming restaurant great customer srrvice
39,2018-12-09 19:19:50,0,28,160,"@zomatocare Hi,
Order no is as below
1261457481

Now i am seeing that your executive chat is not available in chat.",0,False,sharda2310gupta,1071846905129373702,2322348348,['zomatocare'],115,hi seeing executive available
40,2018-12-09 19:17:40,0,14,16,"@zomatocare
Yesterday I placed one order at zomato and restaurant declined and no intimation or call from tomato saying that order got cancelled",0,False,kpavan_kumar,1071846358896656384,1196618155,['zomatocare'],144,yesterday restaurant declined intimation tomato saying cancelled
42,2018-12-09 19:14:12,0,14,16,"@zomatocare , I had very bad experience with your work on Sunday.
Yesterday I placed one order at zomato and restaurant declined and no intimation or call from tomato saying that order got cancelled",0,False,kpavan_kumar,1071845488247242752,1196618155,['zomatocare'],198,bad experience work sunday yesterday restaurant declined intimation tomato saying cancelled
43,2018-12-09 19:10:54,0,108,854,@zomatocare @Zomato @ZomatoIN The only thing good about your company is your #Zomato__Chat_Service.... It may not guarantee you if your food will be delivered or not but it certainly takes care to refund you in case of any discrepancies occurred,0,False,worldisastage7,1071844655992573952,726274526460280833,"['zomatocare', 'Zomato', 'ZomatoIN']",245,thing good company zomatochatservice guarantee delivery certainly takes care refund case discrepancies occurred
44,2018-12-09 19:10:18,0,41,139,@ZomatoIN Very bad experience. Have got stale food. And no reply from customer service.,0,False,_gudibu_,1071844505199001600,994272816705896448,['ZomatoIN'],87,bad experience stale customer service
46,2018-12-09 19:07:34,0,199,227,@ZomatoIN @zomatocare @Zomato  cheated me. I ordered 320 RS . Applied coupon of 100rs and they didn't sent me item of 100rs but only of 220Rs. Support said they cannot help. Delivery boy not picking call,0,False,Adnan_Siddiqui_,1071843817370804224,2614934696,"['ZomatoIN', 'zomatocare', 'Zomato']",203,cheated applied coupon sent item support delivery guy picking
47,2018-12-09 19:06:52,0,1,1,"Worst service ever , customers are betrayed with the service !! 
No response for the money we pay and the customer number don't work @Zomato @ZomatoIN",0,False,Shalu14939715,1071843642589896704,1071842724997816320,[],150,worst service ever customer betrayed service response money pay customer work
48,2018-12-09 19:03:49,0,0,2,No response on chat also.. Poor customer service.. I didn't expect that from a brand like Zomato @zomatocare,0,False,Jugaadu_7,1071842872226246656,197427422,['zomatocare'],108,response poor customer service expect brand
49,2018-12-09 19:03:26,0,146,2383,@Being_Ganesh @ZomatoIN @zomatocare Same thing here also bro. I was also totally disappointed with them. Still I didn't get any response from them. I have already shared all my details. Worst service,0,False,SaiShyamManohar,1071842776759918594,519607724,"['Being_Ganesh', 'ZomatoIN', 'zomatocare']",199,thing bro totally disappointed response already shared worst service
51,2018-12-09 19:01:02,0,1,87,@zomatocare @ZomatoIN my order no. 1035929521. I ordered food 1 week before I applied MN40 Code but I didn't receive my cash back .and your zomatochat support is not resolving my issue.,0,False,RAJKUMA89160136,1071842172276662272,1003662107722674176,"['zomatocare', 'ZomatoIN']",185,week applied mn code receive cash zomatochat support resolving issue
52,2018-12-09 18:58:06,0,15,161,"@zomatocare @Zomato @ZomatoIN You guys are in serious trouble. Serious downgrade in your service and standards, wasted my last 3 hours because of your poor poor service. 👎🏽",0,False,Somansh13oct,1071841435308167168,196484716,"['zomatocare', 'Zomato', 'ZomatoIN']",172,guy serious trouble serious downgrade service standards wasted poor poor service
53,2018-12-09 18:56:27,0,16,273,@zomatocare I did already and the person said that he can't help me in this,0,False,viditganpi,1071841017203027968,731545215610150912,['zomatocare'],75,already person
54,2018-12-09 18:55:14,0,0,2,@zomatocare Zomato is getting worse day by day.. Had applied a 40% cash back Paytm coupon but didn't receive the cash back and the Zomato support chat .. I would say it's the worst I've ever seen.. you guys don't even have a customer care number to resolve our queries,0,False,Jugaadu_7,1071840713564839936,197427422,['zomatocare'],268,worse day day applied cash paytm coupon receive cash support worst ive ever seen guy customer care resolve queries
55,2018-12-09 18:52:24,0,2,60,@zomatocare @Zomato Interconnected**,0,False,shanker23808453,1071839998553612289,2344599551,"['zomatocare', 'Zomato']",36,interconnected
56,2018-12-09 18:52:10,0,2,60,@zomatocare @Zomato Why you all are nit intervinnected with each other in order to resolve this quickly.,0,False,shanker23808453,1071839942538600450,2344599551,"['zomatocare', 'Zomato']",104,nit intervinnected resolve quickly
57,2018-12-09 18:51:52,0,2,60,@zomatocare @Zomato Why I need to contact us again and again.,0,False,shanker23808453,1071839864742649857,2344599551,"['zomatocare', 'Zomato']",61,contact
58,2018-12-09 18:51:40,0,2,60,@zomatocare @Zomato There is revert from your side and now the zomato is saying we do not have any update over this.,0,False,shanker23808453,1071839816655036416,2344599551,"['zomatocare', 'Zomato']",116,revert side saying update
59,2018-12-09 18:50:18,0,108,854,Swag of your zomato rider...he is just too busy to take my call..see screenshot @zomatocare @Zomato @ZomatoIN....such ppl should be banned from your platform with immediate effect!!! https://t.co/xgPwDQTWcg,0,False,worldisastage7,1071839470742331392,726274526460280833,"['zomatocare', 'Zomato', 'ZomatoIN']",206,swag riderhe busy callsee screenshot ppl banned platform immediate effect
62,2018-12-09 18:48:42,0,4,5,@zomatocare @Zomato @ZomatoIN @zomatocare need more time to look into this?,0,False,1997Raghav,1071839067690729473,502714518,"['zomatocare', 'Zomato', 'ZomatoIN', 'zomatocare']",75,time
63,2018-12-09 18:48:15,0,15,161,"@Zomato @ZomatoIN @PizzaHutIN As per pizza hut, they didnt even received the order, after i asked the zomato support person about my refund, i have been told that i will not get my refund",0,False,Somansh13oct,1071838957296607233,196484716,"['Zomato', 'ZomatoIN', 'PizzaHutIN']",187,per hut received asked support person refund refund
67,2018-12-09 18:42:47,0,108,854,@zomatocare  @Zomato  @ZomatoIN this is the screenshot of my tryst with your #Zomato_rider https://t.co/rPqAIXlWxv,0,False,worldisastage7,1071837578251386881,726274526460280833,"['zomatocare', 'Zomato', 'ZomatoIN']",114,screenshot tryst zomatorider
68,2018-12-09 18:41:25,0,108,854,"@Zomato @zomatocare  @ZomatoIN Again same story repeated...But this time there is a twist, restaurant accepted my order but then forgot to get it delivered to my address! Needless to say they have my money and food.",0,False,worldisastage7,1071837237539758081,726274526460280833,"['Zomato', 'zomatocare', 'ZomatoIN']",215,story repeatedbut time twist restaurant accepted forgot delivery address needless money
69,2018-12-09 18:39:48,0,141,130,Order update : order received as it was intended. The cold drink is warm and the food is cold. Thanks for the amazing service @ZomatoIN 😌😌,0,False,Bhandari_baba,1071836828242714630,77999048,['ZomatoIN'],138,update received intended cold drink warm cold thanks amazing service
70,2018-12-09 18:37:48,0,108,854,"@Zomato @zomatocare @ZomatoIN If your zomato rider doesn't know how to deliver food in address properly, then am I responsible for that?",0,False,worldisastage7,1071836324104208389,726274526460280833,"['Zomato', 'zomatocare', 'ZomatoIN']",136,rider doesnt delivery address properly responsible
73,2018-12-09 18:32:00,1,14,62,"@SrBachchan @zomatocare @ZomatoIN @Zomato. This is my order number and time. 
Order from Mubeen's.
Placed on 9th Dec at 10:14 PM.
#1004567762
You really cheap and thied company. You looted my money and cancle order directly. Now where can i get food at late night? I m really starving now.",0,False,AmerkhanProp,1071834867971837953,593595992,"['SrBachchan', 'zomatocare', 'ZomatoIN', 'Zomato']",289,time mubeens th dec cheap thied company looted money cancle directly late night starving
75,2018-12-09 18:29:48,1,64,569,Had worst experienced today @ZomatoIN @zomatocare.worst experience had while talking with call back executive. pathetic.did get food but 100% amount is deducted from my account even though didn't get any confirmation msg from order. Which I didn't place it. amt deducted from pytm,1,False,Being_Ganesh,1071834313438593024,296426835,"['ZomatoIN', 'zomatocare']",280,worst experienced worst experience talking executive patheticdid amount deducted account though confirmation msg place amt deducted pytm
78,2018-12-09 18:25:02,2,73,25,@zomatocare @Zomato @ZomatoIN @SwiggyCares @foodpandaIndia I am yet to receive any call from your end! @zomatocare @ZomatoIN,1,False,tghadially,1071833114941448192,3064945856,"['zomatocare', 'Zomato', 'ZomatoIN', 'SwiggyCares', 'foodpandaIndia', 'zomatocare', 'ZomatoIN']",124,receive
79,2018-12-09 18:24:56,0,41,329,@ZomatoIN is your server down ? I keep getting this error 🙁 https://t.co/jNYdMqDcI1,0,False,xRnter,1071833089708576769,865824389220126720,['ZomatoIN'],83,server keep error
80,2018-12-09 18:23:54,0,141,130,@ZomatoIN pathetic service and management of deliveries. The rider is sent in the opposite direction with the food. By the time the food reaches me it'll be in transit for more than an hour https://t.co/l4uUfciufD,0,False,Bhandari_baba,1071832828512518145,77999048,['ZomatoIN'],213,pathetic service management deliveryies rider sent opposite direction time reaches itll transit
82,2018-12-09 18:22:05,0,43,69,"@zomatocare really very very pathetic, https://t.co/XonO6oKNyP",0,False,hsingla27,1071832369559191552,131957529,['zomatocare'],62,pathetic
84,2018-12-09 18:21:28,0,408,133,"@zomatocare @ZomatoIN @Zomato PLEASE ASK YOUR GUY TO STOP CALLING ME CONTINUOUSLY ! I AM NOT GONNA ACCEPT THE ORDER NOW. WHATEVER HAPPENS!

 @deepigoyal @mohitcharu",0,False,_prateekj,1071832216735494148,592291827,"['zomatocare', 'ZomatoIN', 'Zomato']",164,ask guy stop calling continuously gon na accept whatever happens
86,2018-12-09 18:19:19,0,1770,331,".@TheobromaIndia @zomatocare Seriously?! This was a birthday cake that never made it, because you took till 20 mins before midnight to figure out that you couldn't deliver. https://t.co/gWQEmvKELY",2,False,nasrhadi,1071831672621056002,56385011,"['TheobromaIndia', 'zomatocare']",196,seriously birthday cake never made took till mins midnight figure couldnt delivery
87,2018-12-09 18:18:00,0,27,143,"@ZomatoIN @zomatocare 

I was promised a refund in my Zomato Credits today by lady who called me for the issue I raised for order Id: 1254840006 but no refund has been processed.",0,False,ravisharora003,1071831344156561408,81659289,"['ZomatoIN', 'zomatocare']",178,promised refund credits lady called issue raised refund processed
88,2018-12-09 18:17:27,0,4,137,"@zomatocare  I am sick off from your sms,s , untill you ll not remove penalty on my @ZomatoIN account how can I order food from @Zomato ..So either remove my penalty or please don't send me messages like that ... https://t.co/IdQn9GTynl",0,False,DrBGupta1,1071831205191041024,992471301376937984,"['zomatocare', 'ZomatoIN']",236,sick smss untill remove penalty account either remove penalty send messages
89,2018-12-09 18:17:27,0,4,5,"@zomatocare @Zomato @ZomatoIN Sir my food reached is cold , &amp; when I talked to yours sales executive he was asking to return food &amp; still won't give me refund, so I had to accept the cold burgers.",0,False,1997Raghav,1071831204587024384,502714518,"['zomatocare', 'Zomato', 'ZomatoIN']",204,sir reached cold talked sales executive asking return wont refund accept cold burgers
90,2018-12-09 18:17:19,0,43,274,"72mins i m online for refund and no response from executive..last response is call is arrange for you with Senior executive but from 16mins i m waiting..

Pathetic service @ZomatoIN @Zomato 

- minus 5 star from me",0,False,UdaanTappu,1071831169438642176,859081626801799170,[],214,mins online refund response executivelast response arrange senior executive mins waiting pathetic service minus star
92,2018-12-09 18:15:53,0,15,161,"@zomatocare
Order from Pizza Hut.
Placed on 9th Dec at 10:18 PM.
Id: 1199333650, it is 11:45pm now still haven't received my order. Zomato support is also not responding. this is ridiculous.",0,False,Somansh13oct,1071830811467489281,196484716,['zomatocare'],190,hut th dec havent received support responding ridiculous
93,2018-12-09 18:14:31,0,6,2,"@zomatocare @ZomatoIN hey man!
whatever happened to replying back",0,False,khitesh_,1071830466523750402,806801714770628608,"['zomatocare', 'ZomatoIN']",65,man whatever happened replying
95,2018-12-09 18:10:48,0,23,59,"@ZomatoIN had a real bad experience.. order id 1146429113, I placed the order at 9:48pm when order was not delivered I raised for chat support and believe me I am still discussing the matter .. what a joke, disappointed..really bad work zomato..a night without dinner. God bless u",0,False,mayankrai7,1071829532460515328,207351255,['ZomatoIN'],280,real bad experience delivery raised support believe discussing matter joke disappointedreally bad work zomatoa night dinner god bless
96,2018-12-09 18:10:32,0,4,5,"@Zomato @ZomatoIN 
You guys really suck,
Really I'm sorry but I can't address you in more sophisticated way.
I placed order from your app &amp; delivery time was 11:11. I got my food at 11:35.Moreover the customer services didn't know how to talk. 
Order ID : 1541810008",0,False,1997Raghav,1071829465683120128,502714518,"['Zomato', 'ZomatoIN']",270,guy suck sorry address sophisticated app delivery time moreover customer services talk
97,2018-12-09 18:10:32,0,13,35,"@zomatocare @Zomato @ZomatoIN 1270531040 - here, it's not easy to deal with your support, I swear. Ever.",0,False,payallrawat,1071829462780665856,2841171210,"['zomatocare', 'Zomato', 'ZomatoIN']",104,easy deal support swear ever
98,2018-12-09 18:09:07,0,146,2383,@ZomatoIN @Zomato @zomatocare Can I atleast expect an acknowledgement from ur end?,0,False,SaiShyamManohar,1071829108768866304,519607724,"['ZomatoIN', 'Zomato', 'zomatocare']",82,atleast expect acknowledgement
2,2019-05-19 23:28:58,0,111,292,@ZomatoIN someone replied back on chat support. thanks for not replying.,0,False,SubhradeepB,1130254047628238848,499978649,['ZomatoIN'],72,someone replied support thanks replying
3,2019-05-19 23:28:46,0,2,91,@zomatocare @ZomatoIN Good one,0,False,rk2204340,1130253995648307201,939937232990879749,"['zomatocare', 'ZomatoIN']",30,good
4,2019-05-19 23:26:12,0,424,242,I reviewed Jamie's Italian (@@JamiesItalianIN) and rated it 5/5 on @ZomatoIN #LoveFood https://t.co/vgXfu7xzmL,0,False,lifestylepriya,1130253350845288448,2979539310,"['JamiesItalianIN', 'ZomatoIN']",110,reviewed jamies italian rated lovefood
5,2019-05-19 23:17:30,0,2,91,"@ZomatoIN 
I will like to thank Sonam Verma who help me right now and give a quick and helpful resolution. She is an example of good people you have in zomato.
Thanks Sonam for your help.",0,False,rk2204340,1130251162349735936,939937232990879749,['ZomatoIN'],187,thank sonam verma quick helpful resolution example good people thanks sonam
6,2019-05-19 23:13:22,0,0,79,"@zomatocare @Zomato @ZomatoIN @deepigoyal @Zomato @zomatocare @ZomatoIN @deepigoyal . After your delivery guy's fraud activity of eating ordered food, this is a new style may be version2 of fraudulent. My order id is - 1538648217 as I am sure that you will never bother to find it out as well.",0,False,SaumyajitMishr3,1130250121659076609,1074510669918150656,"['zomatocare', 'Zomato', 'ZomatoIN', 'deepigoyal', 'Zomato', 'zomatocare', 'ZomatoIN', 'deepigoyal']",293,delivery guy fraud activity eating style version fraudulent sure never bother find
7,2019-05-19 23:06:11,0,111,292,Hi @ZomatoIN please do something about this rating pressurising that the riders do. I order a lot n fed up with riders asking me to rate without even looking at my food.jst so tat dey get rs10extra. I understand their situation but today's order missed a straw. https://t.co/Ss6qjfOgw8,0,False,SubhradeepB,1130248312311898112,499978649,['ZomatoIN'],285,hi something rating pressurising riders lot fed riders asking rate looking foodjst tat dey rsextra situation todays missed straw
8,2019-05-19 23:01:03,0,0,79,"@zomatocare @Zomato @ZomatoIN @deepigoyal 
Kindly search for my last order in zomato. I believe you guys can handle this much of work.",0,False,SaumyajitMishr3,1130247022785646592,1074510669918150656,"['zomatocare', 'Zomato', 'ZomatoIN', 'deepigoyal']",134,search believe guy handle work
9,2019-05-19 22:57:43,0,5,132,@Sunny01812181 @zomatocare @Zomato @ZomatoIN They are pakka chor ! After taking the details they make u wait ! Disconnect your calls and make u feel like they have funded your food for lifetimes ! ShAme Zomato !,0,False,Ankitka13387452,1130246183438315520,1016272187563618304,"['Sunny01812181', 'zomatocare', 'Zomato', 'ZomatoIN']",211,pakka chor make wait disconnect calls make feel funded lifetimes shame
10,2019-05-19 22:56:46,0,5,132,@zomatocare @bholapanchee @Zomato @ZomatoIN Zomato ! Won’t care ! They are waste for life because now they have captured one market so as per their customer culprit who hands up the call in between ! 1 customer won’t make a difference to them ! Cheaters ! Return my money.,0,False,Ankitka13387452,1130245941443743745,1016272187563618304,"['zomatocare', 'bholapanchee', 'Zomato', 'ZomatoIN']",272,wont care waste life captured market per customer culprit hands customer wont make difference cheaters return money
11,2019-05-19 22:55:04,0,5,132,@zomatocare @bholapanchee @Zomato @ZomatoIN @zomatocare You shameful guys ! I have raised my concerns from 96 hours ! Still you don’t have any audicity to reply ! I will make you pay thrice what you hve make me suffered after making false promises ! Just wait and you have fucked my loyalty toward you ! Now face it soon,0,False,Ankitka13387452,1130245514539094016,1016272187563618304,"['zomatocare', 'bholapanchee', 'Zomato', 'ZomatoIN', 'zomatocare']",320,shameful guy raised concerns audicity make pay thrice hve make suffered making false promises wait fucked loyalty toward face soon
12,2019-05-19 22:54:57,0,6,28,"@zomatocare  @ZomatoUS I ordered      Chicken tikka masala and they gave me butter chicken single piece ... 😂😂 #ordernumber1115224963
#shameonyouzomato https://t.co/Fw8xPRfIdo",0,False,Simranj68565258,1130245484654845954,1056669242857320448,"['zomatocare', 'ZomatoUS']",175,chicken tikka masala gave butter chicken single piece ordernumber shameonyouzomato
14,2019-05-19 22:48:25,0,0,79,"Nice work @deepigoyal and @MojoPizzas 
@Zomato @ZomatoIN @zomatocare .
Excellent frauds are being hired in zomato. First they make you wait for 30 mins. Then cancel the order . Then mark order as delivered. When ask for refund they say ""Order is marked as delivered"". C d Proof https://t.co/TiaLW0tCrH",0,False,SaumyajitMishr3,1130243841766727680,1074510669918150656,"['deepigoyal', 'MojoPizzas', 'Zomato', 'ZomatoIN', 'zomatocare']",301,work excellent frauds hired first make wait mins cancel mark delivery ask refund marked delivery c proof
16,2019-05-19 22:31:01,1,32,142,"Hey @Zomato @ZomatoIN @zomatocare @deepigoyal is this the service that you provide?
- No fish, stale rice.
- No quality check from your side about the vendor
- Your associates in Gurgaon don't resolve our issues. Their names are Akash Uttam, Nagendra are not escalating the call. https://t.co/wC6blg5SpS",1,False,bholapanchee,1130239462338748416,785383209307508736,"['Zomato', 'ZomatoIN', 'zomatocare', 'deepigoyal']",303,service fish stale rice quality side vendor associates gurgaon resolve issues names akash uttam nagendra escalating
17,2019-05-19 22:10:16,0,9,44,@zomatocare did you guys get it,0,False,imsaurabh___,1130234242254770177,509963032,['zomatocare'],31,guy
